edaca03f-3d22-4ed3-b9ce-1d79885cc684,Industrias Huerta y Velázquez
a7d686d9-26d3-4888-a113-c405a285acd8,Grupo Marroquín y Irizarry
2be3dcde-05a1-44a8-98cd-9173d2051c68,Tello-Ruiz
358eec72-66b7-4823-8950-f35ecafc0b77,Corporacin Valdez y Páez
87f2f669-4495-4291-a51a-1a6591902461,Parra y Corral S.A.
61e36057-8686-4f5e-89f8-eba8f10bf876,"Despacho Alcaraz, Benavídez y Santana"
c55756ca-79a5-47cf-9bfe-4e9034fc31e7,Salazar-Caraballo S.A.
54805725-dcd0-49ae-9644-040706dea022,Zarate-Ornelas
05524a1c-a649-4c40-a293-9c446aee12ba,"Saldivar, Cantú y Villareal"
01259241-d4d6-48b7-b17d-a33675e7e41f,Club Palomo y Sauceda
53e09bd3-dff9-4beb-8590-bf8493b169d4,Yáñez y Mata S. R.L. de C.V.
9dd38c9a-5284-46d1-a226-0533bd30a1f9,Montañez-Montero
6468f357-1ec1-4ab4-9a35-dcba80025006,"Rodríquez, Vigil y Villalobos"
761e9991-af6e-4088-ae48-ba1b564c487e,Sotelo-Padrón S.A.
e0fe3afc-f90f-4eb9-9909-4fc6d58a5c49,"Almaraz, Serrato y Murillo"
685812a1-ab4a-4123-a9b7-564d25bf9eb2,Despacho Parra y Candelaria
8b766c50-4604-438b-8cfd-a499ab4ebc51,Leyva y Zepeda S.C.
50342ca4-bac8-47e4-8eb2-4c10d160c245,Yáñez-Meraz
e5ce1e51-b765-475b-a725-3e5318a411f3,Laboratorios Rojo y Yáñez
dbdf1afd-85de-4409-bafd-623bc80eab10,Salcedo S.A.
b9205b1d-5ad2-4719-8464-c2c0bdef4466,Chávez-Berríos
53174749-894d-4e3e-85d3-68ceca94ea5c,Juárez S. R.L. de C.V.
2150d914-84d2-423d-bf0d-059ab41626bf,Proyectos Segovia y Dávila
da1a2c96-dd1b-4761-8808-406ef1e84ce4,Despacho Lozada-Sandoval
59dbeefc-3068-460d-9639-1f005a260da0,"Sarabia, Rosado y Godínez"
0d3b11a2-ed3c-4a85-a7a4-b0d68b9b4e46,Despacho Leyva-Delgadillo
e7e11314-d244-4c13-af76-f4a9639d3dd4,Cavazos y Tejeda S.C.
92ad71e0-fd28-4a97-b32a-b4ad7900ca60,Industrias Soto y Malave
fb4b2d66-16a4-4098-9d55-87f8bda5c78b,"Muñoz, Rael y Berríos"
20e51ff9-73df-4f01-8e60-693b38803113,"Industrias Madrid, Segura y Barrientos"
68c02f33-368f-4065-acdc-5def09b84210,Despacho Montalvo-Ornelas
13fcd480-6f18-4b22-9176-a702cc67b5bd,Proyectos Carbajal y Lerma
409b5aa8-96e2-4996-a5a7-2a17acdfd57e,del Río y Guevara y Asociados
1d52cfd0-1c2c-4f2a-87d5-9d6a24507057,Nieves S.A.
eebb5ba7-5b2a-441e-8ffd-61ca518d4342,del Río y Zepeda S.C.
2296f3d8-32d0-49cc-ae2d-fac37a0723ee,Juárez y Batista A.C.
c828dba2-0cb0-4af7-a354-7c68d58ae527,"Corporacin Martínez, Godoy y Zedillo"
c084ffb6-c63f-4a40-a099-bcfcd3e4175f,Valenzuela-Noriega S. R.L. de C.V.
73a7a365-c08a-4e8c-b8cb-bbfa0d1c1ce9,Ontiveros-Venegas
97e95854-caff-4a68-9638-8b8a63cc5e1c,Dávila S.A.
4b236f75-a771-47ba-b204-fbfe408b8bc5,Despacho Osorio-Duarte
0530df9b-99b7-4e2a-9a96-f578fd634aa1,Grupo Zamora y Carrasco
b5a4e5c7-09f4-4bfb-8b13-15e1646aa047,Despacho Pelayo-de la Torre
617d6716-5574-4cc2-b305-4f6ca22b3f82,Despacho Gallegos y Palomino
f128a6cb-5f63-4efe-a7ba-fce35ae3528a,Barreto-Caldera
f8d3deb1-043b-4cd0-a99d-38bfc9efc4eb,Muñoz-Alba A.C.
43f99faf-3625-49f2-a16f-bcb9cdeb3839,Gaytán-Quiroz
6a39eb01-6e6e-4374-8102-c2b81c1ef229,Sevilla y Ozuna S.A.
1e2d5a39-bb17-4af5-8599-841cbb7a3e28,Márquez-Cardona
83541e37-9087-4761-bfd5-1fe2713b3659,Villaseñor y Hernádez A.C.
bdf458e6-f3cb-4d9f-9432-398db7c25d9f,Miramontes y Tejeda S. R.L. de C.V.
7651a62a-72f8-4155-923f-2275585f1fbf,Sauceda-Mendoza y Asociados
24d5b76b-d66c-4d75-b60d-f5fec1009a9d,Jasso-Olivo S. R.L. de C.V.
160b9b8c-58b6-449b-a847-bf23ee7d1fcd,Vázquez y Asociados
518a9c9f-1663-4b71-b8ba-2b838694d977,Club Madrid y Montero
22675333-0a64-4f8c-9d72-265ecd85842a,"Proyectos Laboy, Santillán y Mota"
e3dec65e-b376-4301-9760-fcb44407e15e,Montoya-Matos e Hijos
f136f08f-62a0-4557-a9ab-3ce21fcb8cc2,"Corral, Sánchez y Montoya"
4eec8be5-a0c5-4260-9782-3bc3bbc0c234,Heredia-Palomo
56b3f2d4-9d9d-48d4-97dc-e4ebbe7ffccd,Quintana-Domínguez
a3298e01-f54e-4df7-9050-ac04ac6ff79f,Méndez y Paredes S.A. de C.V.
7f6f06f0-cac6-4dba-b732-ffeb4d6ac93d,Industrias Mota y Mena
1cc843ce-99ce-4b52-ba9d-1507f6453807,Valdez S.A. de C.V.
d5832189-7335-490f-a728-1ef96418eb6f,Villaseñor e Hijos
5bcb4398-b28b-49ef-b17b-e52d4baf2dd3,Nieto-Barela S.A.
2278e0c6-daa1-4f79-a39f-b609526e1f68,"Meléndez, Reséndez y Ocampo"
298a0232-45c2-4bb7-a3ce-d6c74fff4a90,Trejo S. R.L. de C.V.
a5c6ad5a-53d1-4a9e-91ee-aadcd0f3fc29,López-de la Torre
1606657b-1cdd-4c82-91cb-aafa2ca735b4,"Grupo Montes, Curiel y Rodríquez"
bd5e3415-38ce-463c-b5cf-b4d67c2a1789,Proyectos Pineda-Molina
0338fb02-68d7-4410-90dc-996d00220d66,Industrias Pizarro-Rodrígez
bf7cf33f-b632-4338-a30d-c81d7b2f1740,Cuellar-Quezada A.C.
27657022-51a7-41ad-baad-115c8de45cb0,"Valle, Ríos y Vera"
d65ee177-1cc9-40d9-a55d-69af1c5a8d6c,Leyva y Asociados
30518d38-c001-47d9-b427-4c0fecd6ed9f,Mejía-Quintanilla S.C.
74a1a69d-c2d3-4013-a1f4-0d301934fb5f,Guerra A.C.
f92d89f1-a8ca-4b0b-a0dc-b637292a61f1,Proyectos Rivera-Dávila
25726114-b0aa-4321-8d96-04f9c1e4a2af,Piña-Jurado S.A. de C.V.
8a47b12a-0a12-4898-a6cd-2a1318ed1ee5,"Cisneros, Valdivia y Rocha"
36e5ec53-c8e3-4d5e-a682-c44668e49028,Montalvo-Palacios
f62581ee-d653-4a5f-a006-4b54a4707a55,Corporacin Gil-Zavala
3b61b40b-cc51-4b5d-ba7c-f9bafdabd180,Guillen y Madrid S.A. de C.V.
9eff9bac-4400-4c69-b46d-fff846795249,Despacho Garay-Barraza
d3430242-8f46-48b9-834f-88a8b430975b,Colón-Loera
67bf6f19-c5be-41d7-b18f-5c975c316430,"Cabrera, de la Fuente y Heredia"
b8c29148-07b1-4548-ae28-fbaf54b75260,Despacho Mayorga y Tijerina
b8badb02-de06-4da4-a346-7f45ae6d21f3,Mata-Villa
4c74d411-f1f1-4abb-8c4d-05f2c7307237,Armas A.C.
f89ef94f-af9e-4489-b75b-ea09d6d08544,Barraza-Olivárez e Hijos
bcdbc6af-f799-4d0e-a6e7-66050aa63597,"Loya, Henríquez y Fernández"
dabe87d0-97ce-4422-8f3c-438a6d58c52c,Gallardo y Ponce S.A.
40f450f7-2372-4e7b-b3a1-28b4ff630983,Collazo y Valentín S.A. de C.V.
deac0115-0390-4f78-a3dc-f59d2f6ad622,"Laboratorios Dueñas, Berríos y de León"
570f185c-96ae-4c52-84e6-68cec8c720a9,"Proyectos Prieto, Jurado y Leiva"
d386c03f-1c69-4b0c-a5d7-814843240b6a,Alarcón-Salcido S. R.L. de C.V.
02b5b9d7-5d92-4ba6-adc0-8625d354e1c4,Industrias Madrid-Terrazas
42415f7d-4cda-460f-86fa-a828c5509dc6,Reyes y Asociados
a7bc8714-3a22-45c5-a422-ac6d08a05122,Laboratorios Lomeli y Porras
b841c757-2ef2-47b5-b281-a98776dd142d,Grupo Sauceda y Candelaria
0aa33e18-c30a-45e4-b0b2-bd5048e5b42f,"Club Abreu, Chapa y Esquivel"
25429a86-046e-4525-9106-7c7f18657c7b,Corporacin Martínez y Ordóñez
92d934e6-c2b8-4b23-80c0-723be5d16ddc,"Corporacin Saldivar, Raya y Parra"
0dee61d3-57a9-451b-815b-fda8dcdb9001,"Industrias Pedroza, Benavídez y Becerra"
8b61c9a8-ed63-45c7-8c38-07b27a574faf,Proyectos Marín-Jiménez
2c93322f-674b-40a9-af90-17511b8d798c,Palomino-Gaitán e Hijos
46111737-e460-47a7-a560-fcdc69e25a29,Domínguez A.C.
4df7de93-7bab-475e-a8bb-7e5a08646b67,"Industrias Canales, Soliz y Espinosa"
004fbf8d-f9e7-4b37-ab0d-930f53f3606a,Tirado-Salgado A.C.
9817fe88-400c-4cc3-8935-2cf8ec327396,"Leiva, Bustos y Quesada"
b397ce12-4305-4cbd-9052-c595b1bb0041,"Club Orosco, Sáenz y Villalpando"
056babc7-482a-4fc1-b2dc-c6533a47e668,Despacho Sisneros y Cadena
006945c0-997c-4ddd-8d52-8bd8703c621e,"Botello, Nájera y Menéndez"
e08337bb-cf8a-46fc-98b8-fedf8caba381,Adame A.C.
4b55636e-075b-4444-bcbc-c7b7ac1dff79,Rodríguez y del Valle S.A. de C.V.
5b8da5f9-fc92-46fa-97af-01cd18b82f6f,Romero-Romo S.C.
4b3ff72c-d4c8-4c27-96dc-c16e2f17573a,Negrete e Hijos
55f1cf09-bf34-4869-9ea1-54d8280a71d8,Proyectos Santana-Cisneros
bcb44a29-c9e2-498f-b1e3-df1cdb47d42d,Alcántar S.A. de C.V.
1b95aff5-e8e6-445b-9b56-1d3d0093d523,Quezada y Montalvo S.A. de C.V.
349b8843-867a-4f89-82a3-3e9cfa6a3665,Montalvo S.C.
fbc5a0a6-7a12-47a0-88d6-7eaab3453a6c,Hernández y Murillo S. R.L. de C.V.
3963e56d-dd57-4012-a53c-d565b5265b64,"Gurule, Cavazos y Gil"
66c99354-c50b-456e-9cc9-ea0cccbba513,Rendón y Roldán y Asociados
9238df64-2fe2-4ad4-af33-35eec238d058,Jaimes A.C.
9bc33d7d-a281-408f-9e00-ee85a0825fda,Soria S.A.
64df89e7-a9ad-402c-9f96-bc1a59e552c3,Corral-Arteaga
18e4ca94-624d-4a47-830e-cfccd9cfc1cc,"Industrias Casares, Tamayo y Aparicio"
eb92db36-f2fb-4889-a4b6-faa0b9b81910,Despacho Ulloa-Zelaya
670ccd62-12b7-45ea-9b2d-57af002d85a4,Téllez-Valenzuela
0caf8182-f4da-4ae0-9e82-5231c1ee928a,Pantoja-Fernández S. R.L. de C.V.
2b7e2abd-8dc1-49ec-927d-3c3ad9b2578c,Laboratorios Olivares-Ceballos
f4f45928-a3b4-4f0c-b605-9f2639dd9249,"Guajardo, Solorzano y Delgado"
b634861c-6989-4a42-a2e6-7af9511d5812,"Grupo Solorzano, Acuña y Márquez"
57ccd672-c4b9-44cc-9283-446049ca29d1,Pineda S.A. de C.V.
31572912-4695-45f9-af46-e631bb696b88,Laboratorios Romo y Jaimes
18e55348-82fb-4f78-a9a4-7ad050551737,"Proyectos Ríos, Gálvez y Guerra"
c5436a5e-4fba-41df-97ed-5358b8072516,Villaseñor-Garza
aac02adf-2d9e-44d6-a29b-cdf2d742dcd5,"Saldaña, Acuña y Porras"
fd62fd10-8ea5-464d-a72f-b0283dbe160e,Vanegas y Serna A.C.
d0037a1f-4a93-45a4-ad63-98ba3aa65e21,Barrientos y Vásquez y Asociados
069ab546-507a-4224-b574-094d447edd1f,Enríquez y Asociados
801e5811-1cdc-4bb6-ad43-48641c162e0d,Proyectos Ríos y Colunga
00b50bd0-45b9-4415-91cd-3cca5181644f,Granado y Delgadillo S.C.
0c2e4723-1782-4d7d-98b2-b550e342ae6c,Rosario-Gallardo e Hijos
2c98a65a-ab4a-4c95-9fe4-26ac8a98a3d8,Canales-Ojeda
3c721456-e6cb-49d7-92d3-db372f5f8053,Proyectos Tello y Munguía
3ff20777-6a49-496e-a568-f8500a386262,"Grupo Aguayo, Villareal y Mejía"
3ec5175c-dff6-4c69-995a-78e5733b63cb,Barrientos-Becerra e Hijos
1360bd17-3935-4029-a948-77f7b6867a09,Gil A.C.
cd6ccdca-7d9f-47d8-a0e6-cc7c8e23498d,"Despacho Vergara, Roque y Castro"
1d3eac0e-0f9a-4947-9213-02822f9715f3,Club Olivera-Mendoza
5657043e-0721-48f1-ba73-311e007709b6,Prado-Bueno
a8d3bd7c-f46f-4ed4-b3eb-d49151b3baca,Grupo Zúñiga y Zayas
e1fc6358-3a7f-4b79-9e82-831f8521645b,"Industrias Aguilera, Segura y Márquez"
4b6a5de2-46ff-4dac-bd4b-d4787207a7ae,Gutiérrez-Marroquín A.C.
bdedc202-ed72-4e08-a358-b8dc41f9a007,Club Ordóñez y Estrada
2152f2d1-7f9e-45ec-960e-94e155967e9b,"Grupo Ordóñez, Bañuelos y Carmona"
0c1e487f-13fd-4efa-994c-9fdf7c7177cd,Gonzales S.C.
25fc33c1-13b4-4103-9c24-69440b7fb0a4,Club Marín-Alvarez
69151b81-c69a-4e9d-b413-f143540097ed,"Urrutia, Espinoza y Caldera"
dab5bfd9-96bd-4b40-8e0f-3db00466329c,León y Trujillo S. R.L. de C.V.
3c471426-0938-44ab-a2e6-80fee7abd78c,Proyectos Briseño-Galindo
ea45b90c-fd86-4ae9-bafd-49ef4488094b,Laboratorios Arellano y Villagómez
285ec12f-04fb-4c74-bec5-e8a4d44cf807,Galván y León S. R.L. de C.V.
6fca1ec6-ef46-42fe-a896-86d4eccb4384,Robledo S. R.L. de C.V.
40e6261f-abda-4573-8c79-0b89f3b7e8c5,"Laboratorios Verdugo, Nájera y Ontiveros"
5e05019e-4bef-4557-894f-47c4983b91e2,Baca y Asociados
e8b0150d-32e6-4482-9f4f-c80c5b098699,Barraza S. R.L. de C.V.
7701a0a4-171b-4c2a-b98c-a6c2106b467c,Club Saiz y Montemayor
96cd6392-4eea-487d-99e8-2ae6e8c108d9,Sotelo y Badillo y Asociados
9942d9a6-7695-4567-87fb-8ac673f9397c,Arriaga-Montenegro S.A.
1e3023c0-f5bc-4600-bb27-f9c2581a6806,"Garica, Bravo y Osorio"
4b44efb4-eee1-43a7-9f8d-b4a214b4460f,"Preciado, de la O y Feliciano"
4859f818-5f08-4e6e-b866-5dce8d172164,Laboratorios Orozco-Amador
c1c4d28f-8e39-4486-b398-c19142bfbf3f,"Gaytán, Pedroza y Cavazos"
576c33a9-650b-4a70-9119-a73ce170fb7e,"Huerta, Gálvez y Mojica"
c0141753-cb06-49f0-8101-250e6e980954,"Garrido, Mejía y Aguirre"
b9100745-9814-4fce-87d8-395272b13ad6,"Herrera, Arias y Crespo"
736c485f-cb64-4a3a-ae03-712d37d790c4,Segovia y Malave A.C.
0b556ee2-84b0-4e4c-b357-9d61dc9d679c,Amaya-Fajardo y Asociados
af40dedc-bb39-4ee3-bd7d-93bdd3ff8231,"Industrias Flores, Montoya y Valverde"
414e7703-6aff-4f80-89c8-a778ede1915a,"Corporacin Esquivel, Zúñiga y Meraz"
d24293dc-6766-4faf-ab11-2fe03bb25795,Grupo Perales-Nava
6f7f9212-c599-4736-a6bd-c154d2b3cb54,Corporacin Alcaraz y Montes
bfbd570e-d84d-4a02-92a5-11c24a6c694a,Despacho Rodrígez y Quesada
f06d468a-6df9-4259-a3fd-a832b3e0a7c0,"Chavarría, Crespo y Briseño"
84a91f5b-0974-400e-ac88-fbba278ff6e2,"Mojica, Tirado y Olivares"
e2bea1c5-ce0f-488d-858d-9b479bfc7c1e,Ceballos-Carrera
06ccb24a-78de-452e-9315-e810e4d68d63,Barrera-Rendón S.A.
267b1dc5-0818-4ce4-8ad5-4be52c7e49f0,Grupo Guzmán y Hernández
fb4c91e1-e91f-4a04-a9ee-26c0188ebed2,Fierro-Rocha
dd8dfaa8-f1d7-48a4-ad38-a0f38a14678c,Nevárez-Molina A.C.
4b333822-e75e-4068-90be-4ce934fede53,Mateo-Rentería S.C.
3bc3276f-130a-4d87-a486-37085e28205f,"Tórrez, Carrera y Negrete"
e9ab6e8d-4951-4277-9e23-78cf4beea576,"Industrias Colón, Quiñones y Granados"
65c8800d-3fa6-4a9d-96fd-fb4104203074,Club Zambrano-Marroquín
2b611005-e9a7-4c2a-b57f-0af0b9fbde96,Miramontes y Longoria S.A.
ba9cfcc8-a977-4ed3-aae0-cb678b490606,Arce S.C.
65ade55a-1b85-4a03-9ae7-4b36763d974c,Jimínez y Asociados
156a085b-cba6-4c14-b081-2dd2cf4a5fbc,Laboratorios Olivera y Pedroza
ea3f4671-3f25-4ab4-93cc-365506e7f20e,Grupo Rangel-de la Torre
ca3e31e6-c8f1-4ba2-b408-054c995a8a6b,Campos A.C.
3df65ae4-32ef-4745-b7a1-55220f7c95f5,Industrias Campos-Solorzano
5fd21b42-75a0-4b12-9d92-d672666c1dfc,Solís-Trujillo S.A.
0ae36f55-129e-40b0-82f0-c7ad5581e7f3,"Cedillo, Tamayo y Lozada"
f4c69d65-76fe-4dea-8cb9-4d9cea67eaa0,"Roldán, Gómez y Benavides"
87119620-9f3f-43e2-aeed-6202076488ad,Corporacin Terán-Núñez
cbc621fe-35be-4656-b5af-d15dcb52eea5,Grupo Navarrete-Sanabria
84864d8a-7938-42fc-ab93-75bdb174fb7e,Chavarría S. R.L. de C.V.
a51cc792-1cba-4819-8862-8ce17430dad8,Chávez-Colunga S.A.
18f902c0-a6d0-44d4-80bf-9c0c59d48d02,"Industrias Urbina, Parra y Hurtado"
92f9222d-c658-4a31-8b3b-771554ab4e83,"Laboratorios Valenzuela, Carrillo y Ocampo"
cb8af8b3-1827-4050-a721-e19905ab87f7,Verdugo-Beltrán
618fae08-65f6-4f40-896e-e60119ab756d,Mata S.C.
2520ecbf-5a7a-4803-bd7b-774c3d097057,Industrias Soliz-Bravo
6909cef9-ca6d-45bd-af7e-325b71ab0529,Corporacin Santana y Pedroza
43a06c4a-3bd4-474c-986e-2d90a51f1377,Proyectos Cadena y Zaragoza
41edee96-1450-4ecb-83ac-df891cec2bf7,Villalobos-Batista
3a2b6074-17bc-40ee-8baf-03eb6c15d8c1,Proyectos Morales y Díaz
8f33431a-9289-4324-b49a-635c742750f5,"Sarabia, Cavazos y Vergara"
70daba51-9943-49d0-9a0a-1f6450d848bd,"Proyectos Ocampo, Téllez y Molina"
acaf8526-ac65-4dc0-9e46-0f48a46d5909,Laboratorios Ortega-Valverde
c8b5b767-a7fe-403e-9ec4-01388225fc5c,Canales-Sosa y Asociados
22912dab-c211-4dc6-8d44-07782bb9e740,Márquez-Duarte
1d790631-9a04-40ff-8a4b-7288f9ad4be9,Proyectos Luevano-Garay
77639abf-559d-4836-b427-90b68451dfd2,Llamas y Asociados
ba6caea7-a484-40c4-8bbd-e01737cb0d84,"Industrias Tirado, Vela y Rojo"
da19e874-892a-4806-b04f-407ad7d344cd,Industrias Luevano-Alcaraz
cdd28197-b942-4e3e-9e61-55da2675c819,"Castillo, Padrón y Soto"
dde37516-e060-40b4-8398-fe1e23bb5ae1,Despacho Franco y Cardenas
cf32864d-9b22-4636-8cf7-fd67a953e8ec,Colón y Gaona S.C.
ddf7f32d-92ae-4b78-a99a-272c20b93230,Santacruz y Santillán S. R.L. de C.V.
91d48aa3-3266-4bb3-9ee4-7f88feaae2c6,Menchaca e Hijos
a42f0d05-58fb-428c-a157-609ac16482f0,Vallejo y Espinoza A.C.
8dc06da2-f279-4ae7-8596-f498c6b619ec,"Pelayo, Rentería y de la Fuente"
88e50119-512e-431e-9365-9b74d969d556,"Ayala, Fajardo y Rosado"
95778161-326d-43e9-ab66-76a1400b5686,Rocha-Pérez A.C.
a662fca2-3875-4927-90da-a7f211f8fb4d,"Laboratorios Ledesma, Rivera y Corral"
b242a4b7-07c4-4e8b-a719-039a55c22b84,Despacho Mares y Viera
f007fa2f-83fb-4fb3-9acb-4194b2c6bb6e,Niño-Pineda S.C.
c5c23f07-5d6e-4c91-8abf-a678c7869858,Club Padilla y Prieto
33c423c3-ad08-4f67-a978-19e678fa7a24,Arce-Tello
60a501cc-3ce3-4cce-b20d-7f1fdfb4cc53,"Club Godínez, Preciado y Alonzo"
b2358658-e208-4022-a06b-6a6087dcb8b8,Bonilla e Hijos
64647e9a-296e-4ccd-a528-8e9e90476f52,Maldonado S. R.L. de C.V.
a9335dec-b6f1-443b-b753-15b795350b67,Rosas S.A. de C.V.
ea74e4ed-9c82-49f9-94b5-c76a819fb155,Guevara y Altamirano S. R.L. de C.V.
6b196889-c481-4efe-9eb5-beb7acf92e78,Industrias Valencia y Urías
191dad90-3c9c-4a3d-b6cd-f836693545ae,Bustos y Rodríguez e Hijos
32a4c290-f210-473d-b5e0-c8292adae0d0,"Menchaca, Pizarro y Aguilera"
85eabb0a-0912-4d7a-a4c7-b6e3b800d813,Guevara-Muñiz S.A.
f9f7fe48-a335-47d9-afac-fc1126741113,Sierra-Alejandro S. R.L. de C.V.
17b69997-dc68-4e46-af88-431945070f55,Cortez y Olivera S. R.L. de C.V.
94b75923-566d-4af1-8c20-2cf40795672a,Proyectos Paz y Ibarra
ba632913-ac95-405e-97a2-9bc16ad471fd,Monroy-Pelayo S.A. de C.V.
6fbd55eb-365d-4d4c-b1f7-63a3134c64b2,Iglesias-Padrón
196727c7-cd7b-4e9f-b44f-4f0a9cd7ac5d,Llamas-Téllez S.A. de C.V.
f3c12c27-eb8e-443c-aafe-04552c4ed983,García-Peralta A.C.
53269f75-f7cf-4d00-9b51-108363213e66,Bétancourt-Urrutia
19283502-56e6-4cc5-b86d-bd2f34d282ac,"Laboratorios Téllez, Ávalos y González"
e8885175-e80f-4bb7-bf14-ac1563049927,Cabán y Asociados
a3e0e351-ddb8-4f9c-ae73-55c341da13e1,"Despacho Fuentes, Ceja y Lucio"
0db1c7fe-b46c-4420-81aa-5403ecfed0d3,Aguilera y Dávila S.A. de C.V.
c046b914-11d2-4de7-9f7e-73e16642ed68,Cornejo y Guardado S.A. de C.V.
dfcc1520-82ae-456f-a095-ceeae542aee6,Jaramillo S. R.L. de C.V.
191577ed-804c-463d-ab56-b843457dc51f,Salcido y Padilla y Asociados
07ea3f69-60d1-474f-80e8-0ad78292c168,"Proyectos Benavídez, Cardona y Brito"
8c572564-911a-4118-abbd-8cefe1a9bd8f,"Ruelas, Báez y Batista"
66b70601-54b4-44d3-b034-3deaa052f76a,Véliz-Olivares
4995541d-f085-4ca9-86e0-3930566b44f5,"Grupo Arenas, Cardona y Ledesma"
79a16dbe-510b-4b23-a491-35e0250c8f94,"Carreón, Valladares y Arellano"
2300cfc8-7cc8-4c04-9045-e6beb215cd30,"Corporacin Tejada, Moreno y Saldivar"
66b3098f-3baf-43e3-aad4-458458fec664,Industrias Carrión y Gaitán
2deb7962-79ba-42f3-bc9b-d1c5f57d41cf,Despacho Preciado-Cabrera
43c27291-02d4-4163-aead-738037493ef3,"de Anda, Sarabia y Montenegro"
e2b172e1-9f54-4311-9b0c-71068f16bab0,Valencia S.C.
43b240d0-6bc1-4b5e-9260-3470bc34475a,Concepción S.A.
636fac3f-c03d-41d2-82b3-8227c244ea74,"Marín, Solorio y Cotto"
da44ca14-d00e-4506-8c84-c52b5d3f9c2d,Fonseca y Pedraza S.A.
805bb218-861d-4e3e-a764-e2d840ffe548,Morales-Longoria
3b584571-e831-4190-96a7-f25cc5de006d,"Reyes, Briones y Gómez"
c1b76b49-67e7-46c8-9cbb-ac588a6b3038,Palomo y Asociados
2abcee42-319b-4f3e-b32c-894977b22cbf,Nazario-Acuña
0174e5d4-c211-4305-baee-99b8d5929748,Laboratorios Chapa y Cortés
bc10e9b5-1266-47d9-86b8-d7ec6bb0ed1d,Saiz-Ocasio
6f981766-731d-439a-9d74-45e410eca6f6,"Despacho Duarte, Vallejo y Galarza"
b57cba2e-2c7e-4069-859b-44dd4c9c5d7e,Trejo y Asociados
fb0ce7ae-89af-4b4d-8933-172b781daae8,"Ojeda, Ruiz y Salazar"
6a0ad9f2-341e-4a59-9385-b9eaf1f73387,Club Campos-Flores
36b7ec0b-47b9-4e17-a0a4-bb56f17d9147,Corrales e Hijos
96e22515-5f0d-4ccd-9832-e3097b889ae4,Corrales-Polanco S.A. de C.V.
86f66b21-9b7b-401e-a5a7-efdcbc539eec,Naranjo-Magaña S.A. de C.V.
36677638-bc5c-4f2c-88c1-ff4601f8cb44,Ceja-Gallardo
75ed3fdb-94f6-4578-8de3-363c82a1f918,Industrias Razo y Benavídez
9b0d56bf-4510-436a-a562-c4f41c743d98,Marín y Urbina A.C.
63e25335-5d1d-4726-a163-73dee9dc17f7,"Corporacin Preciado, Nieto y Barela"
0532772b-c09f-4e79-b7e7-64997e623e72,Grupo Nieves-Méndez
b99ee6ba-e80d-44d8-bb09-c51e24463540,Olivo y Camacho S.A.
f82f41d3-9c44-45b9-ab44-53804f416e68,"Despacho Meraz, Trujillo y Quintero"
73ff53ad-f8f3-49c4-9013-e1ea418c14ff,Zúñiga A.C.
05747384-019c-47fb-90b1-d92730177c0d,"Fierro, Orellana y Delgadillo"
49f401b2-4c98-4d25-9ea9-23ba2ca3e0c2,"Laboratorios Torres, Altamirano y Carmona"
6eddc1c8-6519-4a2d-b57c-03876b746f1e,"Gaona, Bueno y Negrete"
cceac97f-5ab7-4f65-9f5b-39d4723a43b1,Zamora y Olmos S.A.
63237e41-f417-4062-9502-31cd851460d8,Gálvez A.C.
c7fe2ce1-ef31-4a4d-8188-cab3d7433f99,"Proyectos Madera, Corrales y González"
46f75ade-a4cc-402b-832b-2350c1be9717,"Grupo Vela, Barajas y Pineda"
083fbe12-fd29-4ce2-a1c7-4bc6017e1d76,"Medrano, Ordóñez y Cornejo"
67a8bcc5-6cd8-4209-8bd1-6d6be5797b2f,Morales-Montes S. R.L. de C.V.
130ff19a-fc10-46f4-96f8-cb44a60a696a,"Ledesma, Fajardo y Urrutia"
96eaab1e-e245-41ef-8419-da176db240cf,Escalante y Camarillo y Asociados
be063609-07b1-4b3f-8a13-e62c5023fa05,Ybarra S.C.
bc6b8921-f144-489a-926d-6ab329b3da94,Barela y Granados S.C.
f945816f-0392-4723-a5a8-23f30858fc8c,Gastélum y Báez A.C.
a256e90b-3009-46e6-a8fb-e2f11811ae42,"Industrias Campos, León y Angulo"
fb7e3e92-cf30-42ca-a4bc-ee9bdceb615d,Tovar-Valenzuela
fd618021-652c-4135-ae6e-bd892f1158a8,Proyectos Velásquez-Sauceda
c598ac8a-5d78-4446-8903-e3c8290743b0,Apodaca y Asociados
6a736498-249c-4720-835b-c80b29d1b8f1,Griego-Crespo A.C.
ecc31b74-5a91-4abd-a4a0-7a1aea16145e,"Zedillo, Gurule y Escalante"
e6b8321d-2815-499f-bf1f-72c07ec78cdb,Aranda-Godínez
ccdcc5e9-9925-4f09-afc0-5ee5392ecd46,Corporacin Alemán-Sepúlveda
44fd00ce-2086-4a47-a54c-ad9d28e4528c,Prado-Velasco
6cdcfc39-4249-40fc-a7f6-e057e2edaa42,"Tijerina, Meraz y Ochoa"
aa0c2446-5aa5-4728-8bf2-2a1c3224a07a,Gallardo y Valenzuela S. R.L. de C.V.
132991f0-eeed-4d0f-a77b-f5da86ca73bd,Viera-Bétancourt A.C.
47a507db-d711-47f8-aae9-6ce03c38755b,Grupo Carbajal-Leal
e3cf485a-aa86-465c-af23-8c3b7a6a3043,"Corporacin Vázquez, Botello y Sanabria"
